attribute,mechanism,eps,n_users,p_rate,tp,fn,fp,tn,accuracy,precision,recall,specificity,balanced_accuracy,t_agree_rate
distance,piecewise_sub,2,16,0.758,491,267,14,228,0.719,0.9722772277227723,0.6477572559366754,0.9421487603305785,0.719,1.0
distance,piecewise_sub,2,18,0.769,513,256,7,224,0.737,0.9865384615384616,0.6671001300390117,0.9696969696969697,0.737,1.0
distance,piecewise_sub,2,20,0.759,501,258,10,231,0.732,0.9804305283757339,0.6600790513833992,0.9585062240663901,0.732,1.0
distance,piecewise_sub,2,22,0.754,507,247,16,230,0.737,0.9694072657743786,0.6724137931034483,0.9349593495934959,0.737,1.0
distance,piecewise_sub,2,24,0.776,523,253,10,214,0.737,0.9812382739212008,0.6739690721649485,0.9553571428571429,0.737,1.0
distance,piecewise_sub,2,26,0.765,499,266,11,224,0.723,0.9784313725490196,0.6522875816993464,0.9531914893617022,0.723,1.0
distance,piecewise_sub,2,28,0.772,524,248,11,217,0.741,0.9794392523364486,0.6787564766839378,0.9517543859649122,0.741,1.0
distance,piecewise_sub,2,30,0.784,540,244,13,203,0.743,0.976491862567812,0.6887755102040817,0.9398148148148148,0.743,1.0
distance,piecewise_sub,2,32,0.784,544,240,14,202,0.746,0.974910394265233,0.6938775510204082,0.9351851851851852,0.746,1.0
distance,piecewise_sub,2,34,0.778,515,263,12,210,0.725,0.9772296015180265,0.6619537275064268,0.9459459459459459,0.725,1.0
distance,piecewise_sub,2,36,0.759,506,253,13,228,0.734,0.9749518304431599,0.6666666666666666,0.946058091286307,0.734,1.0
distance,piecewise_sub,2,38,0.749,502,247,18,233,0.735,0.9653846153846154,0.6702269692923899,0.9282868525896414,0.735,1.0
distance,piecewise_sub,2,40,0.747,507,240,16,237,0.744,0.9694072657743786,0.678714859437751,0.9367588932806324,0.744,1.0
distance,piecewise_sub,2,42,0.755,499,256,15,230,0.729,0.9708171206225681,0.6609271523178808,0.9387755102040817,0.729,1.0
distance,piecewise_sub,2,44,0.734,497,237,12,254,0.751,0.9764243614931237,0.6771117166212534,0.9548872180451128,0.7509999999999999,1.0
distance,piecewise_sub,2,46,0.746,506,240,13,241,0.747,0.9749518304431599,0.67828418230563,0.9488188976377953,0.747,1.0
distance,piecewise_sub,2,48,0.751,505,246,15,234,0.739,0.9711538461538461,0.6724367509986684,0.9397590361445783,0.739,1.0
distance,piecewise_sub,2,50,0.785,524,261,17,198,0.722,0.9685767097966729,0.6675159235668789,0.9209302325581395,0.722,1.0
distance,piecewise_sub,2,52,0.758,510,248,17,225,0.735,0.967741935483871,0.6728232189973615,0.9297520661157025,0.735,1.0
distance,piecewise_sub,2,54,0.744,489,255,13,243,0.732,0.9741035856573705,0.657258064516129,0.94921875,0.732,1.0
distance,piecewise_sub,2,56,0.728,480,248,12,260,0.74,0.975609756097561,0.6593406593406593,0.9558823529411765,0.74,1.0
distance,piecewise_sub,2,58,0.751,514,237,19,230,0.744,0.9643527204502814,0.6844207723035952,0.9236947791164659,0.744,1.0
distance,piecewise_sub,2,60,0.76,528,232,16,224,0.752,0.9705882352941176,0.6947368421052632,0.9333333333333333,0.752,1.0
distance,piecewise_sub,2,62,0.753,502,251,12,235,0.737,0.9766536964980544,0.6666666666666666,0.951417004048583,0.737,1.0
distance,piecewise_sub,2,64,0.735,502,233,16,249,0.751,0.9691119691119691,0.6829931972789116,0.939622641509434,0.751,1.0
distance,piecewise_sub,2,66,0.737,503,234,11,252,0.755,0.9785992217898832,0.6824966078697422,0.9581749049429658,0.755,1.0
distance,piecewise_sub,2,68,0.746,505,241,20,234,0.739,0.9619047619047619,0.6769436997319035,0.9212598425196851,0.739,1.0
distance,piecewise_sub,2,70,0.735,497,238,20,245,0.742,0.9613152804642167,0.6761904761904762,0.9245283018867925,0.742,1.0
distance,piecewise_sub,4,2,0.743,656,87,11,246,0.902,0.9835082458770614,0.882907133243607,0.9571984435797666,0.902,1.0
distance,piecewise_sub,4,4,0.784,715,69,10,206,0.921,0.9862068965517241,0.9119897959183674,0.9537037037037037,0.921,1.0
distance,piecewise_sub,4,6,0.767,700,67,17,216,0.916,0.9762900976290098,0.9126466753585397,0.927038626609442,0.9159999999999999,1.0
distance,piecewise_sub,4,8,0.796,716,80,8,196,0.912,0.988950276243094,0.8994974874371859,0.9607843137254902,0.912,1.0
distance,piecewise_sub,4,10,0.782,692,90,11,207,0.899,0.984352773826458,0.8849104859335039,0.9495412844036697,0.899,1.0
distance,piecewise_sub,4,12,0.794,737,57,14,192,0.929,0.9813581890812251,0.9282115869017632,0.9320388349514563,0.9289999999999999,1.0
distance,piecewise_sub,4,14,0.772,700,72,11,217,0.917,0.9845288326300985,0.9067357512953368,0.9517543859649122,0.917,1.0
distance,piecewise_sub,4,16,0.783,709,74,11,206,0.915,0.9847222222222223,0.9054916985951469,0.9493087557603687,0.915,1.0
distance,piecewise_sub,4,18,0.778,712,66,10,212,0.924,0.9861495844875346,0.9151670951156813,0.954954954954955,0.924,1.0
distance,piecewise_sub,4,20,0.796,720,76,12,192,0.912,0.9836065573770492,0.9045226130653267,0.9411764705882353,0.912,1.0
distance,piecewise_sub,4,22,0.763,697,66,14,223,0.92,0.980309423347398,0.9134993446920052,0.9409282700421941,0.9199999999999999,1.0
distance,piecewise_sub,4,24,0.775,717,58,13,212,0.929,0.9821917808219178,0.9251612903225807,0.9422222222222222,0.929,1.0
distance,piecewise_sub,4,26,0.777,708,69,13,210,0.918,0.9819694868238558,0.9111969111969112,0.9417040358744395,0.9179999999999999,1.0
distance,piecewise_sub,4,28,0.765,705,60,12,223,0.928,0.9832635983263598,0.9215686274509803,0.948936170212766,0.9279999999999999,1.0
distance,piecewise_sub,4,30,0.79,731,59,15,195,0.926,0.9798927613941019,0.9253164556962026,0.9285714285714286,0.926,1.0
distance,piecewise_sub,4,32,0.772,707,65,16,212,0.919,0.9778699861687413,0.9158031088082902,0.9298245614035088,0.919,1.0
distance,piecewise_sub,4,34,0.773,699,74,12,215,0.914,0.9831223628691983,0.9042690815006468,0.947136563876652,0.9139999999999999,1.0
distance,piecewise_sub,4,36,0.778,708,70,15,207,0.915,0.979253112033195,0.910025706940874,0.9324324324324325,0.915,1.0
distance,piecewise_sub,4,38,0.768,708,60,17,215,0.923,0.976551724137931,0.921875,0.9267241379310345,0.9229999999999999,1.0
distance,piecewise_sub,4,40,0.732,657,75,20,248,0.905,0.9704579025110783,0.8975409836065574,0.9253731343283582,0.905,1.0
distance,piecewise_sub,4,42,0.742,682,60,15,243,0.925,0.9784791965566715,0.9191374663072777,0.9418604651162791,0.925,1.0
distance,piecewise_sub,4,44,0.743,674,69,13,244,0.918,0.9810771470160117,0.9071332436069987,0.9494163424124513,0.918,1.0
distance,piecewise_sub,4,46,0.758,684,74,9,233,0.917,0.987012987012987,0.9023746701846965,0.9628099173553719,0.9169999999999999,1.0
distance,piecewise_sub,4,48,0.743,675,68,14,243,0.918,0.9796806966618288,0.9084791386271871,0.9455252918287937,0.918,1.0
distance,piecewise_sub,4,50,0.764,706,58,16,220,0.926,0.9778393351800554,0.9240837696335078,0.9322033898305084,0.9259999999999999,1.0
distance,piecewise_sub,4,52,0.738,674,64,13,249,0.923,0.9810771470160117,0.9132791327913279,0.950381679389313,0.9229999999999999,1.0
distance,piecewise_sub,4,54,0.765,698,67,16,219,0.917,0.9775910364145658,0.9124183006535947,0.9319148936170213,0.9169999999999999,1.0
distance,piecewise_sub,4,56,0.732,664,68,22,246,0.91,0.967930029154519,0.907103825136612,0.917910447761194,0.91,1.0
distance,piecewise_sub,4,58,0.742,693,49,10,248,0.941,0.9857752489331437,0.9339622641509434,0.9612403100775194,0.941,1.0
distance,piecewise_sub,4,60,0.721,663,58,14,265,0.928,0.9793205317577548,0.9195561719833565,0.9498207885304659,0.928,1.0
distance,piecewise_sub,4,62,0.756,688,68,17,227,0.915,0.975886524822695,0.91005291005291,0.930327868852459,0.9149999999999999,1.0
distance,piecewise_sub,4,64,0.766,694,72,13,221,0.915,0.9816124469589816,0.9060052219321149,0.9444444444444444,0.9149999999999999,1.0
distance,piecewise_sub,4,66,0.744,692,52,13,243,0.935,0.9815602836879432,0.9301075268817204,0.94921875,0.9349999999999999,1.0
distance,piecewise_sub,4,68,0.722,671,51,18,260,0.931,0.9738751814223512,0.9293628808864266,0.935251798561151,0.9309999999999999,1.0
distance,piecewise_sub,4,70,0.769,689,80,15,216,0.905,0.9786931818181818,0.8959687906371911,0.935064935064935,0.905,1.0
distance,piecewise_sub,8,2,0.741,730,11,7,252,0.982,0.9905020352781547,0.9851551956815114,0.972972972972973,0.982,1.0
distance,piecewise_sub,8,4,0.775,769,6,9,216,0.985,0.9884318766066839,0.9922580645161291,0.96,0.985,1.0
distance,piecewise_sub,8,6,0.775,768,7,8,217,0.985,0.9896907216494846,0.9909677419354839,0.9644444444444444,0.985,1.0
distance,piecewise_sub,8,8,0.809,802,7,8,183,0.985,0.9901234567901235,0.9913473423980222,0.9581151832460733,0.985,1.0
distance,piecewise_sub,8,10,0.787,775,12,4,209,0.984,0.9948652118100129,0.9847522236340533,0.9812206572769953,0.984,1.0
distance,piecewise_sub,8,12,0.785,782,3,6,209,0.991,0.9923857868020305,0.9961783439490446,0.9720930232558139,0.991,1.0
distance,piecewise_sub,8,14,0.784,770,14,8,208,0.978,0.9897172236503856,0.9821428571428571,0.9629629629629629,0.978,1.0
distance,piecewise_sub,8,16,0.785,778,7,6,209,0.987,0.9923469387755102,0.9910828025477707,0.9720930232558139,0.987,1.0
distance,piecewise_sub,8,18,0.779,771,8,10,211,0.982,0.9871959026888605,0.9897304236200257,0.9547511312217195,0.982,1.0
distance,piecewise_sub,8,20,0.776,770,6,7,217,0.987,0.990990990990991,0.9922680412371134,0.96875,0.987,1.0
distance,piecewise_sub,8,22,0.771,758,13,5,224,0.982,0.9934469200524246,0.9831387808041504,0.9781659388646288,0.982,1.0
distance,piecewise_sub,8,24,0.767,763,4,7,226,0.989,0.990909090909091,0.9947848761408083,0.9699570815450643,0.989,1.0
distance,piecewise_sub,8,26,0.778,769,9,9,213,0.982,0.9884318766066839,0.9884318766066839,0.9594594594594594,0.982,1.0
distance,piecewise_sub,8,28,0.774,768,6,4,222,0.99,0.9948186528497409,0.9922480620155039,0.9823008849557522,0.99,1.0
distance,piecewise_sub,8,30,0.758,740,18,11,231,0.971,0.9853528628495339,0.9762532981530343,0.9545454545454546,0.971,1.0
distance,piecewise_sub,8,32,0.773,761,12,7,220,0.981,0.9908854166666666,0.9844760672703752,0.9691629955947136,0.981,1.0
distance,piecewise_sub,8,34,0.76,751,9,4,236,0.987,0.9947019867549669,0.9881578947368421,0.9833333333333333,0.987,1.0
distance,piecewise_sub,8,36,0.768,759,9,6,226,0.985,0.9921568627450981,0.98828125,0.9741379310344828,0.985,1.0
distance,piecewise_sub,8,38,0.773,763,10,9,218,0.981,0.9883419689119171,0.9870633893919794,0.960352422907489,0.981,1.0
distance,piecewise_sub,8,40,0.757,747,10,9,234,0.981,0.9880952380952381,0.9867899603698811,0.9629629629629629,0.981,1.0
distance,piecewise_sub,8,42,0.761,751,10,5,234,0.985,0.9933862433862434,0.9868593955321945,0.9790794979079498,0.985,1.0
distance,piecewise_sub,8,44,0.772,763,9,6,222,0.985,0.9921976592977894,0.9883419689119171,0.9736842105263158,0.985,1.0
distance,piecewise_sub,8,46,0.759,754,5,5,236,0.99,0.9934123847167325,0.9934123847167325,0.979253112033195,0.99,1.0
distance,piecewise_sub,8,48,0.742,733,9,3,255,0.988,0.9959239130434783,0.9878706199460916,0.9883720930232558,0.988,1.0
distance,piecewise_sub,8,50,0.747,734,13,4,249,0.983,0.994579945799458,0.9825970548862115,0.9841897233201581,0.983,1.0
distance,piecewise_sub,8,52,0.761,755,6,5,234,0.989,0.993421052631579,0.9921156373193167,0.9790794979079498,0.989,1.0
distance,piecewise_sub,8,54,0.75,743,7,6,244,0.987,0.9919893190921228,0.9906666666666667,0.976,0.987,1.0
distance,piecewise_sub,8,56,0.744,740,4,6,250,0.99,0.9919571045576407,0.9946236559139785,0.9765625,0.99,1.0
distance,piecewise_sub,8,58,0.75,735,15,10,240,0.975,0.9865771812080537,0.98,0.96,0.975,1.0
distance,piecewise_sub,8,60,0.739,728,11,10,251,0.979,0.986449864498645,0.9851150202976996,0.9616858237547893,0.979,1.0
distance,piecewise_sub,8,62,0.755,744,11,6,239,0.983,0.992,0.9854304635761589,0.9755102040816327,0.983,1.0
distance,piecewise_sub,8,64,0.749,740,9,9,242,0.982,0.9879839786381842,0.9879839786381842,0.9641434262948207,0.982,1.0
distance,piecewise_sub,8,66,0.76,746,14,3,237,0.983,0.9959946595460614,0.9815789473684211,0.9875,0.983,1.0
distance,piecewise_sub,8,68,0.734,725,9,4,262,0.987,0.9945130315500685,0.9877384196185286,0.9849624060150376,0.987,1.0
distance,piecewise_sub,8,70,0.733,727,6,4,263,0.99,0.9945280437756497,0.9918144611186903,0.9850187265917603,0.99,1.0
distance,piecewise_sub,16,2,0.75,750,0,0,250,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,16,4,0.783,783,0,0,217,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,16,6,0.782,781,1,0,218,0.999,1.0,0.9987212276214834,1.0,0.999,1.0
distance,piecewise_sub,16,8,0.793,793,0,0,207,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,16,10,0.774,774,0,0,226,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,16,12,0.766,766,0,1,233,0.999,0.9986962190352021,1.0,0.9957264957264957,0.999,1.0
distance,piecewise_sub,16,14,0.773,773,0,0,227,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,16,16,0.765,764,1,0,235,0.999,1.0,0.9986928104575163,1.0,0.999,1.0
distance,piecewise_sub,16,18,0.754,754,0,0,246,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,16,20,0.759,759,0,1,240,0.999,0.9986842105263158,1.0,0.995850622406639,0.999,1.0
distance,piecewise_sub,16,22,0.772,770,2,0,228,0.998,1.0,0.9974093264248705,1.0,0.998,1.0
distance,piecewise_sub,16,24,0.78,780,0,1,219,0.999,0.998719590268886,1.0,0.9954545454545455,0.999,1.0
distance,piecewise_sub,16,26,0.766,765,1,1,233,0.998,0.9986945169712794,0.9986945169712794,0.9957264957264957,0.998,1.0
distance,piecewise_sub,16,28,0.759,759,0,0,241,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,16,30,0.763,763,0,1,236,0.999,0.9986910994764397,1.0,0.9957805907172996,0.999,1.0
distance,piecewise_sub,16,32,0.756,756,0,0,244,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,16,34,0.765,765,0,1,234,0.999,0.9986945169712794,1.0,0.9957446808510638,0.999,1.0
distance,piecewise_sub,16,36,0.763,761,2,0,237,0.998,1.0,0.9973787680209698,1.0,0.998,1.0
distance,piecewise_sub,16,38,0.753,753,0,1,246,0.999,0.9986737400530504,1.0,0.9959514170040485,0.999,1.0
distance,piecewise_sub,16,40,0.771,771,0,0,229,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,16,42,0.748,748,0,0,252,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,16,44,0.759,758,1,1,240,0.998,0.9986824769433466,0.9986824769433466,0.995850622406639,0.998,1.0
distance,piecewise_sub,16,46,0.743,741,2,0,257,0.998,1.0,0.9973082099596231,1.0,0.998,1.0
distance,piecewise_sub,16,48,0.731,730,1,1,268,0.998,0.9986320109439124,0.9986320109439124,0.9962825278810409,0.998,1.0
distance,piecewise_sub,16,50,0.775,775,0,1,224,0.999,0.9987113402061856,1.0,0.9955555555555555,0.999,1.0
distance,piecewise_sub,16,52,0.76,759,1,0,240,0.999,1.0,0.9986842105263158,1.0,0.999,1.0
distance,piecewise_sub,16,54,0.744,744,0,0,256,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,16,56,0.738,738,0,0,262,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,16,58,0.712,712,0,0,288,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,16,60,0.755,754,1,0,245,0.999,1.0,0.9986754966887417,1.0,0.999,1.0
distance,piecewise_sub,16,62,0.753,753,0,0,247,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,16,64,0.73,729,1,0,270,0.999,1.0,0.9986301369863013,1.0,0.999,1.0
distance,piecewise_sub,16,66,0.734,734,0,0,266,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,16,68,0.728,727,1,0,272,0.999,1.0,0.9986263736263736,1.0,0.999,1.0
distance,piecewise_sub,16,70,0.744,744,0,0,256,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,32,2,0.7,700,0,0,300,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,32,4,0.769,769,0,0,231,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,32,6,0.771,771,0,0,229,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,32,8,0.794,794,0,0,206,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,32,10,0.792,792,0,0,208,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,32,12,0.771,771,0,0,229,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,32,14,0.776,776,0,0,224,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,32,16,0.787,787,0,0,213,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,32,18,0.796,796,0,0,204,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,32,20,0.766,766,0,0,234,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,32,22,0.787,787,0,0,213,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,32,24,0.763,763,0,0,237,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,32,26,0.76,760,0,0,240,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,32,28,0.777,777,0,0,223,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,32,30,0.772,772,0,0,228,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,32,32,0.76,760,0,0,240,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,32,34,0.783,783,0,0,217,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,32,36,0.774,774,0,0,226,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,32,38,0.767,767,0,0,233,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,32,40,0.766,766,0,0,234,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,32,42,0.737,737,0,0,263,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,32,44,0.737,737,0,0,263,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,32,46,0.753,753,0,0,247,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,32,48,0.759,759,0,0,241,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,32,50,0.763,763,0,0,237,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,32,52,0.742,742,0,0,258,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,32,54,0.758,758,0,0,242,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,32,56,0.732,732,0,0,268,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,32,58,0.737,737,0,0,263,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,32,60,0.747,747,0,0,253,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,32,62,0.742,742,0,0,258,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,32,64,0.732,732,0,0,268,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,32,66,0.737,737,0,0,263,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,32,68,0.758,758,0,0,242,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,32,70,0.724,724,0,0,276,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,64,2,0.743,743,0,0,257,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,64,4,0.756,756,0,0,244,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,64,6,0.776,776,0,0,224,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,64,8,0.767,767,0,0,233,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,64,10,0.804,804,0,0,196,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,64,12,0.794,794,0,0,206,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,64,14,0.753,753,0,0,247,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,64,16,0.786,786,0,0,214,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,64,18,0.797,797,0,0,203,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,64,20,0.792,792,0,0,208,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,64,22,0.781,781,0,0,219,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,64,24,0.788,788,0,0,212,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,64,26,0.786,786,0,0,214,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,64,28,0.761,761,0,0,239,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,64,30,0.772,772,0,0,228,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,64,32,0.775,775,0,0,225,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,64,34,0.765,765,0,0,235,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,64,36,0.754,754,0,0,246,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,64,38,0.739,739,0,0,261,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,64,40,0.753,753,0,0,247,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,64,42,0.784,784,0,0,216,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,64,44,0.776,776,0,0,224,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,64,46,0.765,765,0,0,235,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,64,48,0.791,791,0,0,209,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,64,50,0.767,767,0,0,233,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,64,52,0.731,731,0,0,269,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,64,54,0.74,740,0,0,260,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,64,56,0.722,722,0,0,278,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,64,58,0.755,755,0,0,245,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,64,60,0.743,743,0,0,257,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,64,62,0.761,761,0,0,239,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,64,64,0.756,756,0,0,244,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,64,66,0.761,761,0,0,239,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,64,68,0.749,749,0,0,251,1.0,1.0,1.0,1.0,1.0,1.0
distance,piecewise_sub,64,70,0.749,749,0,0,251,1.0,1.0,1.0,1.0,1.0,1.0
